Source Barcode,Source Column,Source Row,Destination Barcode,Destination Column,Destination Row,Volume,Note
E3P00000776,1,10,destination2,9,6,2.5,SJ000312363-15
E3P00000776,1,10,destination2,9,8,2.5,SJ000312363-15
E3P00000776,1,10,destination2,9,9,2.5,SJ000312363-15
E3P00000776,1,10,destination2,10,1,2.5,SJ000312363-15
E3P00000776,1,10,destination2,10,3,2.5,SJ000312363-15
E3P00000776,1,10,destination2,10,6,2.5,SJ000312363-15
E3P00000776,1,10,destination2,11,1,2.5,SJ000312363-15
E3P00000776,1,10,destination2,11,6,2.5,SJ000312363-15
E3P00000776,1,10,destination2,12,6,2.5,SJ000312363-15
E3P00000776,1,10,destination2,13,10,2.5,SJ000312363-15
E3P00000776,1,10,destination2,14,7,2.5,SJ000312363-15
E3P00000776,1,10,destination2,14,12,2.5,SJ000312363-15
E3P00000776,1,10,destination2,15,12,2.5,SJ000312363-15
E3P00000776,1,10,destination2,16,9,2.5,SJ000312363-15
E3P00000776,1,10,destination2,16,12,2.5,SJ000312363-15
E3P00000776,1,10,destination2,17,2,2.5,SJ000312363-15
E3P00000776,1,10,destination2,17,3,2.5,SJ000312363-15
E3P00000776,1,10,destination2,17,5,2.5,SJ000312363-15
E3P00000776,1,10,destination2,17,9,2.5,SJ000312363-15
E3P00000776,1,10,destination2,17,11,2.5,SJ000312363-15
E3P00000776,1,10,destination2,17,12,2.5,SJ000312363-15
E3P00000776,1,10,destination2,18,9,2.5,SJ000312363-15
E3P00000776,1,10,destination2,18,11,2.5,SJ000312363-15
E3P00000776,1,10,destination2,18,12,2.5,SJ000312363-15
E3P00000776,1,10,destination2,19,9,2.5,SJ000312363-15
E3P00000776,1,10,destination2,19,11,2.5,SJ000312363-15
E3P00000776,1,10,destination2,19,12,2.5,SJ000312363-15
E3P00000776,1,10,destination2,20,9,2.5,SJ000312363-15
E3P00000776,1,10,destination2,20,10,2.5,SJ000312363-15
E3P00000776,1,10,destination2,20,11,2.5,SJ000312363-15
E3P00000776,1,10,destination2,20,12,2.5,SJ000312363-15
E3P00000776,1,10,destination2,21,7,2.5,SJ000312363-15
E3P00000776,1,10,destination2,21,9,2.5,SJ000312363-15
E3P00000776,1,10,destination2,21,10,2.5,SJ000312363-15
E3P00000776,1,10,destination2,21,11,2.5,SJ000312363-15
E3P00000776,1,10,destination2,21,12,2.5,SJ000312363-15
E3P00000776,1,10,destination2,22,10,2.5,SJ000312363-15
E3P00000776,1,10,destination2,22,11,2.5,SJ000312363-15
E3P00000776,1,10,destination2,22,12,2.5,SJ000312363-15
E3P00000776,1,10,destination2,23,10,2.5,SJ000312363-15
E3P00000776,1,10,destination2,23,12,2.5,SJ000312363-15
E3P00000776,1,10,destination2,24,3,2.5,SJ000312363-15
E3P00000776,1,10,destination2,24,4,2.5,SJ000312363-15
E3P00000776,1,10,destination2,24,5,2.5,SJ000312363-15
E3P00000776,1,10,destination2,24,10,2.5,SJ000312363-15
E3P00000776,1,10,destination2,24,12,2.5,SJ000312363-15
E3P00000776,1,12,destination2,1,1,2.5,SJ000832248-2
E3P00000776,1,12,destination2,1,4,2.5,SJ000832248-2
E3P00000776,1,12,destination2,2,5,2.5,SJ000832248-2
E3P00000776,1,12,destination2,2,6,2.5,SJ000832248-2
E3P00000776,1,12,destination2,2,11,2.5,SJ000832248-2
E3P00000776,1,12,destination2,3,10,2.5,SJ000832248-2
E3P00000776,1,12,destination2,4,3,2.5,SJ000832248-2
E3P00000776,1,12,destination2,4,9,2.5,SJ000832248-2
E3P00000776,1,12,destination2,4,10,2.5,SJ000832248-2
E3P00000776,1,12,destination2,4,12,2.5,SJ000832248-2
E3P00000776,1,12,destination2,5,8,2.5,SJ000832248-2
E3P00000776,1,12,destination2,5,10,2.5,SJ000832248-2
E3P00000776,1,12,destination2,5,12,2.5,SJ000832248-2
E3P00000776,1,12,destination2,5,13,2.5,SJ000832248-2
E3P00000776,1,12,destination2,6,4,2.5,SJ000832248-2
E3P00000776,1,12,destination2,6,10,2.5,SJ000832248-2
E3P00000776,1,12,destination2,6,12,2.5,SJ000832248-2
E3P00000776,1,12,destination2,6,13,2.5,SJ000832248-2
E3P00000776,1,12,destination2,7,1,2.5,SJ000832248-2
E3P00000776,1,12,destination2,7,11,2.5,SJ000832248-2
E3P00000776,1,12,destination2,7,12,2.5,SJ000832248-2
E3P00000776,1,12,destination2,7,13,2.5,SJ000832248-2
E3P00000776,1,12,destination2,8,6,2.5,SJ000832248-2
E3P00000776,1,12,destination2,8,7,2.5,SJ000832248-2
E3P00000776,1,12,destination2,8,11,2.5,SJ000832248-2
E3P00000776,1,12,destination2,8,13,2.5,SJ000832248-2
E3P00000776,1,12,destination2,9,2,2.5,SJ000832248-2
E3P00000776,1,12,destination2,9,11,2.5,SJ000832248-2
E3P00000776,1,12,destination2,10,8,2.5,SJ000832248-2
E3P00000776,1,12,destination2,10,11,2.5,SJ000832248-2
E3P00000776,1,12,destination2,11,4,2.5,SJ000832248-2
E3P00000776,1,12,destination2,11,5,2.5,SJ000832248-2
E3P00000776,1,12,destination2,11,9,2.5,SJ000832248-2
E3P00000776,1,12,destination2,12,1,2.5,SJ000832248-2
E3P00000776,1,12,destination2,12,3,2.5,SJ000832248-2
E3P00000776,1,12,destination2,12,4,2.5,SJ000832248-2
E3P00000776,1,12,destination2,13,4,2.5,SJ000832248-2
E3P00000776,1,12,destination2,13,6,2.5,SJ000832248-2
E3P00000776,1,12,destination2,14,4,2.5,SJ000832248-2
E3P00000776,1,12,destination2,14,12,2.5,SJ000832248-2
E3P00000776,1,12,destination2,15,8,2.5,SJ000832248-2
E3P00000776,1,12,destination2,15,10,2.5,SJ000832248-2
E3P00000776,1,12,destination2,15,13,2.5,SJ000832248-2
E3P00000776,1,12,destination2,16,7,2.5,SJ000832248-2
E3P00000776,1,12,destination2,16,8,2.5,SJ000832248-2
E3P00000776,1,12,destination2,16,13,2.5,SJ000832248-2
E3P00000776,1,12,destination2,17,1,2.5,SJ000832248-2
E3P00000776,1,12,destination2,17,8,2.5,SJ000832248-2
E3P00000776,1,12,destination2,17,9,2.5,SJ000832248-2
E3P00000776,1,12,destination2,17,13,2.5,SJ000832248-2
E3P00000776,1,12,destination2,18,1,2.5,SJ000832248-2
E3P00000776,1,12,destination2,18,6,2.5,SJ000832248-2
E3P00000776,1,12,destination2,18,8,2.5,SJ000832248-2
E3P00000776,1,12,destination2,18,11,2.5,SJ000832248-2
E3P00000776,1,12,destination2,18,13,2.5,SJ000832248-2
E3P00000776,1,12,destination2,19,1,2.5,SJ000832248-2
E3P00000776,1,12,destination2,19,2,2.5,SJ000832248-2
E3P00000776,1,12,destination2,19,3,2.5,SJ000832248-2
E3P00000776,1,12,destination2,19,5,2.5,SJ000832248-2
E3P00000776,1,12,destination2,19,6,2.5,SJ000832248-2
E3P00000776,1,12,destination2,19,12,2.5,SJ000832248-2
E3P00000776,1,12,destination2,19,13,2.5,SJ000832248-2
E3P00000776,1,12,destination2,20,1,2.5,SJ000832248-2
E3P00000776,1,12,destination2,20,6,2.5,SJ000832248-2
E3P00000776,1,12,destination2,20,12,2.5,SJ000832248-2
E3P00000776,1,12,destination2,20,13,2.5,SJ000832248-2
E3P00000776,1,12,destination2,21,6,2.5,SJ000832248-2
E3P00000776,1,12,destination2,21,10,2.5,SJ000832248-2
E3P00000776,1,12,destination2,21,12,2.5,SJ000832248-2
E3P00000776,1,12,destination2,22,9,2.5,SJ000832248-2
E3P00000776,1,12,destination2,22,12,2.5,SJ000832248-2
E3P00000776,1,12,destination2,23,7,2.5,SJ000832248-2
E3P00000776,1,12,destination2,23,11,2.5,SJ000832248-2
E3P00000776,1,13,destination2,1,13,2.5,SJ000782329-3
E3P00000776,1,13,destination2,2,1,2.5,SJ000782329-3
E3P00000776,1,13,destination2,2,4,2.5,SJ000782329-3
E3P00000776,1,13,destination2,3,5,2.5,SJ000782329-3
E3P00000776,1,13,destination2,3,6,2.5,SJ000782329-3
E3P00000776,1,13,destination2,3,10,2.5,SJ000782329-3
E3P00000776,1,13,destination2,3,11,2.5,SJ000782329-3
E3P00000776,1,13,destination2,4,12,2.5,SJ000782329-3
E3P00000776,1,13,destination2,5,3,2.5,SJ000782329-3
E3P00000776,1,13,destination2,5,9,2.5,SJ000782329-3
E3P00000776,1,13,destination2,5,13,2.5,SJ000782329-3
E3P00000776,1,13,destination2,6,8,2.5,SJ000782329-3
E3P00000776,1,13,destination2,7,4,2.5,SJ000782329-3
E3P00000776,1,13,destination2,7,10,2.5,SJ000782329-3
E3P00000776,1,13,destination2,7,11,2.5,SJ000782329-3
E3P00000776,1,13,destination2,8,1,2.5,SJ000782329-3
E3P00000776,1,13,destination2,8,10,2.5,SJ000782329-3
E3P00000776,1,13,destination2,8,12,2.5,SJ000782329-3
E3P00000776,1,13,destination2,9,6,2.5,SJ000782329-3
E3P00000776,1,13,destination2,9,7,2.5,SJ000782329-3
E3P00000776,1,13,destination2,9,10,2.5,SJ000782329-3
E3P00000776,1,13,destination2,9,12,2.5,SJ000782329-3
E3P00000776,1,13,destination2,9,13,2.5,SJ000782329-3
E3P00000776,1,13,destination2,10,2,2.5,SJ000782329-3
E3P00000776,1,13,destination2,10,12,2.5,SJ000782329-3
E3P00000776,1,13,destination2,10,13,2.5,SJ000782329-3
E3P00000776,1,13,destination2,11,4,2.5,SJ000782329-3
E3P00000776,1,13,destination2,11,8,2.5,SJ000782329-3
E3P00000776,1,13,destination2,11,11,2.5,SJ000782329-3
E3P00000776,1,13,destination2,11,13,2.5,SJ000782329-3
E3P00000776,1,13,destination2,12,5,2.5,SJ000782329-3
E3P00000776,1,13,destination2,12,9,2.5,SJ000782329-3
E3P00000776,1,13,destination2,12,11,2.5,SJ000782329-3
E3P00000776,1,13,destination2,13,1,2.5,SJ000782329-3
E3P00000776,1,13,destination2,13,3,2.5,SJ000782329-3
E3P00000776,1,13,destination2,13,11,2.5,SJ000782329-3
E3P00000776,1,13,destination2,14,6,2.5,SJ000782329-3
E3P00000776,1,13,destination2,15,4,2.5,SJ000782329-3
E3P00000776,1,13,destination2,15,8,2.5,SJ000782329-3
E3P00000776,1,13,destination2,15,12,2.5,SJ000782329-3
E3P00000776,1,13,destination2,15,13,2.5,SJ000782329-3
E3P00000776,1,13,destination2,16,4,2.5,SJ000782329-3
E3P00000776,1,13,destination2,16,10,2.5,SJ000782329-3
E3P00000776,1,13,destination2,16,13,2.5,SJ000782329-3
E3P00000776,1,13,destination2,17,1,2.5,SJ000782329-3
E3P00000776,1,13,destination2,17,4,2.5,SJ000782329-3
E3P00000776,1,13,destination2,17,7,2.5,SJ000782329-3
E3P00000776,1,13,destination2,17,13,2.5,SJ000782329-3
E3P00000776,1,13,destination2,18,6,2.5,SJ000782329-3
E3P00000776,1,13,destination2,18,9,2.5,SJ000782329-3
E3P00000776,1,13,destination2,19,8,2.5,SJ000782329-3
E3P00000776,1,13,destination2,19,11,2.5,SJ000782329-3
E3P00000776,1,13,destination2,19,12,2.5,SJ000782329-3
E3P00000776,1,13,destination2,20,2,2.5,SJ000782329-3
E3P00000776,1,13,destination2,20,3,2.5,SJ000782329-3
E3P00000776,1,13,destination2,20,5,2.5,SJ000782329-3
E3P00000776,1,13,destination2,20,8,2.5,SJ000782329-3
E3P00000776,1,13,destination2,21,1,2.5,SJ000782329-3
E3P00000776,1,13,destination2,21,8,2.5,SJ000782329-3
E3P00000776,1,13,destination2,21,13,2.5,SJ000782329-3
E3P00000776,1,13,destination2,22,1,2.5,SJ000782329-3
E3P00000776,1,13,destination2,22,6,2.5,SJ000782329-3
E3P00000776,1,13,destination2,22,10,2.5,SJ000782329-3
E3P00000776,1,13,destination2,22,13,2.5,SJ000782329-3
E3P00000776,1,13,destination2,23,1,2.5,SJ000782329-3
E3P00000776,1,13,destination2,23,6,2.5,SJ000782329-3
E3P00000776,1,13,destination2,23,9,2.5,SJ000782329-3
E3P00000776,1,13,destination2,23,12,2.5,SJ000782329-3
E3P00000776,1,13,destination2,23,13,2.5,SJ000782329-3
E3P00000776,1,13,destination2,24,6,2.5,SJ000782329-3
E3P00000776,1,13,destination2,24,7,2.5,SJ000782329-3
E3P00000776,1,13,destination2,24,11,2.5,SJ000782329-3
E3P00000776,1,13,destination2,24,12,2.5,SJ000782329-3
E3P00000776,21,1,destination2,1,1,2.5,Backfill
E3P00000776,21,1,destination2,11,9,2.5,Backfill
E3P00000776,21,1,destination2,12,12,5.0,Backfill
E3P00000776,21,1,destination2,19,6,5.0,Backfill
E3P00000776,21,1,destination2,24,3,2.5,Backfill
E3P00000776,21,2,destination2,5,1,5.0,Backfill
E3P00000776,21,2,destination2,6,4,2.5,Backfill
E3P00000776,21,2,destination2,15,9,5.0,Backfill
E3P00000776,21,2,destination2,16,12,5.0,Backfill
E3P00000776,21,2,destination2,23,6,5.0,Backfill
E3P00000776,21,3,destination2,3,7,7.5,Backfill
E3P00000776,21,3,destination2,9,1,5.0,Backfill
E3P00000776,21,3,destination2,10,4,5.0,Backfill
E3P00000776,21,3,destination2,19,9,5.0,Backfill
E3P00000776,21,3,destination2,21,12,2.5,Backfill
E3P00000776,21,4,destination2,1,13,2.5,Backfill
E3P00000776,21,4,destination2,7,7,7.5,Backfill
E3P00000776,21,4,destination2,13,1,5.0,Backfill
E3P00000776,21,4,destination2,15,4,2.5,Backfill
E3P00000776,21,4,destination2,23,9,5.0,Backfill
E3P00000776,21,5,destination2,3,10,2.5,Backfill
E3P00000776,21,5,destination2,5,13,2.5,Backfill
E3P00000776,21,5,destination2,11,7,7.5,Backfill
E3P00000776,21,5,destination2,17,1,2.5,Backfill
E3P00000776,21,5,destination2,19,4,5.0,Backfill
E3P00000776,21,6,destination2,7,10,5.0,Backfill
E3P00000776,21,6,destination2,9,13,5.0,Backfill
E3P00000776,21,6,destination2,15,7,5.0,Backfill
E3P00000776,21,6,destination2,21,1,5.0,Backfill
E3P00000776,21,6,destination2,23,4,5.0,Backfill
E3P00000776,21,7,destination2,1,2,7.5,Backfill
E3P00000776,21,7,destination2,3,5,5.0,Backfill
E3P00000776,21,7,destination2,11,10,7.5,Backfill
E3P00000776,21,7,destination2,13,13,7.5,Backfill
E3P00000776,21,7,destination2,19,7,5.0,Backfill
E3P00000776,21,8,destination2,5,2,2.5,Backfill
E3P00000776,21,8,destination2,7,5,5.0,Backfill
E3P00000776,21,8,destination2,17,13,2.5,Backfill
E3P00000776,21,8,destination2,18,10,2.5,Backfill
E3P00000776,21,8,destination2,23,7,2.5,Backfill
E3P00000776,21,9,destination2,3,8,5.0,Backfill
E3P00000776,21,9,destination2,9,2,2.5,Backfill
E3P00000776,21,9,destination2,11,5,5.0,Backfill
E3P00000776,21,9,destination2,21,13,5.0,Backfill
E3P00000776,21,9,destination2,24,10,2.5,Backfill
E3P00000776,21,10,destination2,4,11,5.0,Backfill
E3P00000776,21,10,destination2,7,8,5.0,Backfill
E3P00000776,21,10,destination2,13,2,5.0,Backfill
E3P00000776,21,10,destination2,15,5,7.5,Backfill
E3P00000776,21,11,destination2,9,11,2.5,Backfill
E3P00000776,21,11,destination2,11,8,5.0,Backfill
E3P00000776,21,11,destination2,17,2,2.5,Backfill
E3P00000776,21,11,destination2,19,5,2.5,Backfill
E3P00000776,21,12,destination2,13,11,2.5,Backfill
E3P00000776,21,12,destination2,15,8,2.5,Backfill
E3P00000776,21,12,destination2,21,2,5.0,Backfill
E3P00000776,21,12,destination2,23,5,5.0,Backfill
E3P00000776,21,13,destination2,1,3,2.5,Backfill
E3P00000776,21,13,destination2,3,6,2.5,Backfill
E3P00000776,21,13,destination2,17,11,2.5,Backfill
E3P00000776,21,13,destination2,19,8,5.0,Backfill
E3P00000776,21,14,destination2,5,3,2.5,Backfill
E3P00000776,21,14,destination2,7,6,5.0,Backfill
E3P00000776,21,14,destination2,23,8,7.5,Backfill
E3P00000776,21,14,destination2,23,11,2.5,Backfill
E3P00000776,21,15,destination2,3,9,5.0,Backfill
E3P00000776,21,15,destination2,3,12,5.0,Backfill
E3P00000776,21,15,destination2,11,3,2.5,Backfill
E3P00000776,21,15,destination2,11,6,5.0,Backfill
E3P00000776,21,16,destination2,7,9,5.0,Backfill
E3P00000776,21,16,destination2,8,12,2.5,Backfill
E3P00000776,21,16,destination2,15,6,7.5,Backfill
E3P00000776,21,16,destination2,18,3,2.5,Backfill
E3P00000776,22,1,destination2,2,1,2.5,Backfill
E3P00000776,22,1,destination2,3,4,2.5,Backfill
E3P00000776,22,1,destination2,12,9,2.5,Backfill
E3P00000776,22,1,destination2,13,12,5.0,Backfill
E3P00000776,22,1,destination2,20,6,5.0,Backfill
E3P00000776,22,2,destination2,6,1,5.0,Backfill
E3P00000776,22,2,destination2,7,4,2.5,Backfill
E3P00000776,22,2,destination2,16,9,5.0,Backfill
E3P00000776,22,2,destination2,17,12,5.0,Backfill
E3P00000776,22,2,destination2,24,6,5.0,Backfill
E3P00000776,22,3,destination2,4,7,5.0,Backfill
E3P00000776,22,3,destination2,10,1,5.0,Backfill
E3P00000776,22,3,destination2,12,4,2.5,Backfill
E3P00000776,22,3,destination2,20,9,5.0,Backfill
E3P00000776,22,3,destination2,22,12,2.5,Backfill
E3P00000776,22,4,destination2,2,13,5.0,Backfill
E3P00000776,22,4,destination2,8,7,5.0,Backfill
E3P00000776,22,4,destination2,14,1,7.5,Backfill
E3P00000776,22,4,destination2,16,4,2.5,Backfill
E3P00000776,22,4,destination2,24,9,7.5,Backfill
E3P00000776,22,5,destination2,4,10,5.0,Backfill
E3P00000776,22,5,destination2,6,13,5.0,Backfill
E3P00000776,22,5,destination2,12,7,7.5,Backfill
E3P00000776,22,5,destination2,18,1,5.0,Backfill
E3P00000776,22,5,destination2,20,4,5.0,Backfill
E3P00000776,22,6,destination2,8,10,5.0,Backfill
E3P00000776,22,6,destination2,10,13,5.0,Backfill
E3P00000776,22,6,destination2,16,7,2.5,Backfill
E3P00000776,22,6,destination2,22,1,5.0,Backfill
E3P00000776,22,6,destination2,24,4,5.0,Backfill
E3P00000776,22,7,destination2,2,2,7.5,Backfill
E3P00000776,22,7,destination2,4,5,7.5,Backfill
E3P00000776,22,7,destination2,12,10,7.5,Backfill
E3P00000776,22,7,destination2,14,13,7.5,Backfill
E3P00000776,22,7,destination2,20,7,5.0,Backfill
E3P00000776,22,8,destination2,6,2,2.5,Backfill
E3P00000776,22,8,destination2,8,5,5.0,Backfill
E3P00000776,22,8,destination2,18,13,5.0,Backfill
E3P00000776,22,8,destination2,19,10,2.5,Backfill
E3P00000776,22,8,destination2,24,7,2.5,Backfill
E3P00000776,22,9,destination2,1,11,2.5,Backfill
E3P00000776,22,9,destination2,4,8,5.0,Backfill
E3P00000776,22,9,destination2,10,2,2.5,Backfill
E3P00000776,22,9,destination2,12,5,5.0,Backfill
E3P00000776,22,9,destination2,22,13,5.0,Backfill
E3P00000776,22,10,destination2,5,11,5.0,Backfill
E3P00000776,22,10,destination2,8,8,5.0,Backfill
E3P00000776,22,10,destination2,14,2,5.0,Backfill
E3P00000776,22,10,destination2,16,5,2.5,Backfill
E3P00000776,22,11,destination2,10,11,2.5,Backfill
E3P00000776,22,11,destination2,12,8,7.5,Backfill
E3P00000776,22,11,destination2,18,2,5.0,Backfill
E3P00000776,22,11,destination2,20,5,2.5,Backfill
E3P00000776,22,12,destination2,14,11,5.0,Backfill
E3P00000776,22,12,destination2,16,8,5.0,Backfill
E3P00000776,22,12,destination2,22,2,5.0,Backfill
E3P00000776,22,12,destination2,24,5,2.5,Backfill
E3P00000776,22,13,destination2,2,3,2.5,Backfill
E3P00000776,22,13,destination2,4,6,5.0,Backfill
E3P00000776,22,13,destination2,20,8,5.0,Backfill
E3P00000776,22,13,destination2,20,11,2.5,Backfill
E3P00000776,22,14,destination2,6,3,5.0,Backfill
E3P00000776,22,14,destination2,8,6,2.5,Backfill
E3P00000776,22,14,destination2,24,8,7.5,Backfill
E3P00000776,22,14,destination2,24,11,2.5,Backfill
E3P00000776,22,15,destination2,4,9,2.5,Backfill
E3P00000776,22,15,destination2,5,12,2.5,Backfill
E3P00000776,22,15,destination2,12,6,5.0,Backfill
E3P00000776,22,15,destination2,14,3,2.5,Backfill
E3P00000776,22,16,destination2,8,9,5.0,Backfill
E3P00000776,22,16,destination2,9,12,2.5,Backfill
E3P00000776,22,16,destination2,16,6,7.5,Backfill
E3P00000776,22,16,destination2,21,3,2.5,Backfill
E3P00000776,23,1,destination2,3,1,5.0,Backfill
E3P00000776,23,1,destination2,4,4,2.5,Backfill
E3P00000776,23,1,destination2,13,9,5.0,Backfill
E3P00000776,23,1,destination2,14,12,2.5,Backfill
E3P00000776,23,1,destination2,21,6,5.0,Backfill
E3P00000776,23,2,destination2,1,7,7.5,Backfill
E3P00000776,23,2,destination2,7,1,2.5,Backfill
E3P00000776,23,2,destination2,8,4,5.0,Backfill
E3P00000776,23,2,destination2,17,9,2.5,Backfill
E3P00000776,23,2,destination2,18,12,5.0,Backfill
E3P00000776,23,3,destination2,5,7,5.0,Backfill
E3P00000776,23,3,destination2,11,1,5.0,Backfill
E3P00000776,23,3,destination2,13,4,2.5,Backfill
E3P00000776,23,3,destination2,21,9,5.0,Backfill
E3P00000776,23,3,destination2,23,12,2.5,Backfill
E3P00000776,23,4,destination2,1,10,7.5,Backfill
E3P00000776,23,4,destination2,3,13,5.0,Backfill
E3P00000776,23,4,destination2,9,7,5.0,Backfill
E3P00000776,23,4,destination2,15,1,7.5,Backfill
E3P00000776,23,4,destination2,17,4,2.5,Backfill
E3P00000776,23,5,destination2,5,10,5.0,Backfill
E3P00000776,23,5,destination2,7,13,5.0,Backfill
E3P00000776,23,5,destination2,13,7,2.5,Backfill
E3P00000776,23,5,destination2,19,1,5.0,Backfill
E3P00000776,23,5,destination2,21,4,7.5,Backfill
E3P00000776,23,6,destination2,1,5,7.5,Backfill
E3P00000776,23,6,destination2,9,10,5.0,Backfill
E3P00000776,23,6,destination2,11,13,5.0,Backfill
E3P00000776,23,6,destination2,17,7,2.5,Backfill
E3P00000776,23,6,destination2,23,1,5.0,Backfill
E3P00000776,23,7,destination2,3,2,5.0,Backfill
E3P00000776,23,7,destination2,5,5,7.5,Backfill
E3P00000776,23,7,destination2,14,10,2.5,Backfill
E3P00000776,23,7,destination2,15,13,2.5,Backfill
E3P00000776,23,7,destination2,21,7,2.5,Backfill
E3P00000776,23,8,destination2,1,8,5.0,Backfill
E3P00000776,23,8,destination2,7,2,2.5,Backfill
E3P00000776,23,8,destination2,9,5,5.0,Backfill
E3P00000776,23,8,destination2,19,13,5.0,Backfill
E3P00000776,23,8,destination2,20,10,2.5,Backfill
E3P00000776,23,9,destination2,2,11,2.5,Backfill
E3P00000776,23,9,destination2,5,8,2.5,Backfill
E3P00000776,23,9,destination2,11,2,5.0,Backfill
E3P00000776,23,9,destination2,13,5,7.5,Backfill
E3P00000776,23,9,destination2,23,13,5.0,Backfill
E3P00000776,23,10,destination2,6,11,5.0,Backfill
E3P00000776,23,10,destination2,9,8,5.0,Backfill
E3P00000776,23,10,destination2,15,2,2.5,Backfill
E3P00000776,23,10,destination2,17,5,2.5,Backfill
E3P00000776,23,11,destination2,11,11,2.5,Backfill
E3P00000776,23,11,destination2,13,8,7.5,Backfill
E3P00000776,23,11,destination2,19,2,2.5,Backfill
E3P00000776,23,11,destination2,21,5,5.0,Backfill
E3P00000776,23,12,destination2,1,6,5.0,Backfill
E3P00000776,23,12,destination2,15,11,5.0,Backfill
E3P00000776,23,12,destination2,17,8,5.0,Backfill
E3P00000776,23,12,destination2,23,2,5.0,Backfill
E3P00000776,23,13,destination2,3,3,5.0,Backfill
E3P00000776,23,13,destination2,5,6,5.0,Backfill
E3P00000776,23,13,destination2,21,8,5.0,Backfill
E3P00000776,23,13,destination2,21,11,2.5,Backfill
E3P00000776,23,14,destination2,1,9,2.5,Backfill
E3P00000776,23,14,destination2,1,12,5.0,Backfill
E3P00000776,23,14,destination2,7,3,5.0,Backfill
E3P00000776,23,14,destination2,9,6,2.5,Backfill
E3P00000776,23,15,destination2,5,9,2.5,Backfill
E3P00000776,23,15,destination2,6,12,2.5,Backfill
E3P00000776,23,15,destination2,13,6,5.0,Backfill
E3P00000776,23,15,destination2,15,3,2.5,Backfill
E3P00000776,23,16,destination2,9,9,2.5,Backfill
E3P00000776,23,16,destination2,10,12,2.5,Backfill
E3P00000776,23,16,destination2,17,6,7.5,Backfill
E3P00000776,23,16,destination2,22,3,2.5,Backfill
E3P00000776,24,1,destination2,4,1,5.0,Backfill
E3P00000776,24,1,destination2,5,4,2.5,Backfill
E3P00000776,24,1,destination2,14,9,5.0,Backfill
E3P00000776,24,1,destination2,15,12,2.5,Backfill
E3P00000776,24,1,destination2,22,6,5.0,Backfill
E3P00000776,24,2,destination2,2,7,7.5,Backfill
E3P00000776,24,2,destination2,8,1,2.5,Backfill
E3P00000776,24,2,destination2,9,4,5.0,Backfill
E3P00000776,24,2,destination2,18,9,2.5,Backfill
E3P00000776,24,2,destination2,20,12,2.5,Backfill
E3P00000776,24,3,destination2,6,7,5.0,Backfill
E3P00000776,24,3,destination2,12,1,5.0,Backfill
E3P00000776,24,3,destination2,14,4,2.5,Backfill
E3P00000776,24,3,destination2,22,9,5.0,Backfill
E3P00000776,24,3,destination2,24,12,2.5,Backfill
E3P00000776,24,4,destination2,2,10,7.5,Backfill
E3P00000776,24,4,destination2,4,13,5.0,Backfill
E3P00000776,24,4,destination2,10,7,7.5,Backfill
E3P00000776,24,4,destination2,16,1,7.5,Backfill
E3P00000776,24,4,destination2,18,4,5.0,Backfill
E3P00000776,24,5,destination2,6,10,5.0,Backfill
E3P00000776,24,5,destination2,8,13,5.0,Backfill
E3P00000776,24,5,destination2,14,7,2.5,Backfill
E3P00000776,24,5,destination2,20,1,5.0,Backfill
E3P00000776,24,5,destination2,22,4,5.0,Backfill
E3P00000776,24,6,destination2,2,5,5.0,Backfill
E3P00000776,24,6,destination2,10,10,7.5,Backfill
E3P00000776,24,6,destination2,12,13,7.5,Backfill
E3P00000776,24,6,destination2,18,7,5.0,Backfill
E3P00000776,24,6,destination2,24,1,7.5,Backfill
E3P00000776,24,7,destination2,4,2,5.0,Backfill
E3P00000776,24,7,destination2,6,5,7.5,Backfill
E3P00000776,24,7,destination2,16,13,2.5,Backfill
E3P00000776,24,7,destination2,17,10,2.5,Backfill
E3P00000776,24,7,destination2,22,7,5.0,Backfill
E3P00000776,24,8,destination2,2,8,5.0,Backfill
E3P00000776,24,8,destination2,8,2,5.0,Backfill
E3P00000776,24,8,destination2,10,5,7.5,Backfill
E3P00000776,24,8,destination2,20,13,5.0,Backfill
E3P00000776,24,8,destination2,23,10,2.5,Backfill
E3P00000776,24,9,destination2,3,11,2.5,Backfill
E3P00000776,24,9,destination2,6,8,2.5,Backfill
E3P00000776,24,9,destination2,12,2,5.0,Backfill
E3P00000776,24,9,destination2,14,5,7.5,Backfill
E3P00000776,24,9,destination2,24,13,7.5,Backfill
E3P00000776,24,10,destination2,8,11,2.5,Backfill
E3P00000776,24,10,destination2,10,8,5.0,Backfill
E3P00000776,24,10,destination2,16,2,2.5,Backfill
E3P00000776,24,10,destination2,18,5,5.0,Backfill
E3P00000776,24,11,destination2,12,11,2.5,Backfill
E3P00000776,24,11,destination2,14,8,7.5,Backfill
E3P00000776,24,11,destination2,20,2,2.5,Backfill
E3P00000776,24,11,destination2,22,5,5.0,Backfill
E3P00000776,24,12,destination2,2,6,2.5,Backfill
E3P00000776,24,12,destination2,16,11,5.0,Backfill
E3P00000776,24,12,destination2,18,8,5.0,Backfill
E3P00000776,24,12,destination2,24,2,2.5,Backfill
E3P00000776,24,13,destination2,4,3,2.5,Backfill
E3P00000776,24,13,destination2,6,6,5.0,Backfill
E3P00000776,24,13,destination2,22,8,7.5,Backfill
